pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado
,,,,,,"Photo by @sofia_jaramillo5 | Alyssa Gonzalez stands for a portrait during a women’s mountain biking festival in Sedona, Arizona. It's part of a series I call Women Who Roam, for the @thisisroam attendees endeavoring to change the face of the cycling industry.

Gonzalez is a professional cyclist and works as a DEI (diversity, equity, inclusion) consultant. She's an advocate for gender diversity in cycling and a community builder focused on creating opportunities and experiences for women of color and others in marginalized communities.

“As a queer woman of color, the act of just showing up on the trails on my bike is radical,"" she says, ""and I try to pass that message on and the joy of cycling to all folks I meet.""

""Biking has become a huge part of my life. It’s how I move my body, exercise, and process. It’s been the main way that I’ve found more diverse and inclusive communities to be part of. I’ve learned a lot about what I can do with my body and mind while on a bike, and it’s transferred to my everyday life. The bike has made me stronger, more confident, social, aware, and gritty.”

I asked what changes she’d like to see in the outdoor community. “More of an attitude that everyone has a space in the outdoors and in nature, and less of a gatekeeping mentality,"" she says. ""I would love to see more respect and acknowledgment for Indigenous folks and their land. Indigenous sovereignty and the land back movement are so important for our climate, the outdoors, and the communities of Native folks in this country and beyond.”

For more images of women in outdoor sports and cycling follow me @sofia_jaramillo5. #cycling #mountainbiking #womenonbikes",127.892 Me gusta,2022-12-15T14:30:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/319572305_589379246288415_2051410213155337389_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=G6RI_AkMnnwAX9uAvXP&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5Mzg0ODc3NDU3MzY4NDA0Ng%3D%3D.2-ccb7-5&oh=00_AfA8W52AkZ7Bi_XR2DLndGhuUAhTj18xK8j4bAYJ7J5bPg&oe=6417B4F5&_nc_sid=6136e7,imagenpreubaH359-1.jpg,"Photo by National Geographic on December 15, 2022.",359
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Read the full story at the link in bio.

The minerals discovered in a 33,400-pound meteorite offer an exciting peek into the collisions that rocked our early solar system.

Abdulkadir Abiikar Hussein, Almaas University",612.456 Me gusta,2022-12-14T20:00:15.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319575422_205313855305090_9086280902908028255_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=PRVaB2ZDxooAX_i-OAV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzI5MDExOTUyODA0MTU4MA%3D%3D.2-ccb7-5&oh=00_AfDr2sicxsBwF_2Vef2qyBjh6idUh2J6ffRwc-LfpaCj0g&oe=641688FC&_nc_sid=6136e7,imagenpreubaH361-1.jpg,"Photo by National Geographic on December 14, 2022.",361
,,,,,,,,,,,,
,,,,,,"We sent 132 photographers on assignment. They returned with more than 2.2 million photographs. Here are some of our top pictures of the year.

📸 @carstenpeter | The Cumbre Vieja volcanic ridge erupts on La Palma, one of Spain's Canary Islands. The eruption lasted for three months, bulldozing roads, more than 2,800 buildings, and 864 acres of farmland.

📸 @mattabbottphoto | Rangers hunt turtles on land they manage as traditional Aboriginal owners in the Warddeken Indigenous Protected Area, in northern Australia.

📸 @alecegarra | Macaws perch on a rooftop, waiting to be fed by locals in Caracas, Venezuela. The birds have proliferated in Venezuela’s capital city over the past few decades because of the pet trade.

See more from our Pictures of the Year issue at the link in bio.",93.223 Me gusta,2022-12-14T18:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319590329_511068970989544_7456249652434887099_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=cJ8PIQCQm68AX_nOl-e&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzIyOTY4ODUxODIxNDM2OQ%3D%3D.2-ccb7-5&oh=00_AfDBQ92oqIaGjeGX9vaBL_9adgWGhwYN9xu_cEGdlDwONQ&oe=6416A1D8&_nc_sid=6136e7,imagenpreubaH362-1.jpg,"Photo by National Geographic on December 14, 2022.",362
,,,,,,"We sent 132 photographers on assignment. They returned with more than 2.2 million photographs. Here are some of our top pictures of the year.

📸 @carstenpeter | The Cumbre Vieja volcanic ridge erupts on La Palma, one of Spain's Canary Islands. The eruption lasted for three months, bulldozing roads, more than 2,800 buildings, and 864 acres of farmland.

📸 @mattabbottphoto | Rangers hunt turtles on land they manage as traditional Aboriginal owners in the Warddeken Indigenous Protected Area, in northern Australia.

📸 @alecegarra | Macaws perch on a rooftop, waiting to be fed by locals in Caracas, Venezuela. The birds have proliferated in Venezuela’s capital city over the past few decades because of the pet trade.

See more from our Pictures of the Year issue at the link in bio.",93.223 Me gusta,2022-12-14T18:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/319525364_182189014488475_6176702618994673439_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Zd1fjpwJYVgAX8kcX27&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzIyOTY5MjMzNTIyMTYwMA%3D%3D.2-ccb7-5&oh=00_AfAUbH81Gh4JiEf-WcmHgCNUzA4Zv2NcJzkLHbMuGRWqRg&oe=641770B4&_nc_sid=6136e7,imagenpreubaH362-2.jpg,"Photo by National Geographic on December 14, 2022.",362
,,,,,,,,,,,,
,,,,,,"Photos by @amivitale | Ever since the last male northern white rhino died in 2018 (and the two remaining females are too old to reproduce), scientists have been working on in vitro solutions in an attempt to resurrect the functionally extinct species.

Now there's breaking news: The @biorescue_project has produced primordial germ cells from northern white rhino stem cells—a world’s first for large mammals. Primordial germ cells are embryonic precursors of sperm and eggs that pass on genetic and epigenetic information from one generation to the next. This paves the way to produce functional gametes (eggs and sperm) from the preserved tissue of other northern white rhinos. If successful, this would boost the availability and genetic diversity of embryos and become a cornerstone for saving the northern white rhinoceros.

The @biorescue_project has already successfully created 22 embryos from oocytes harvested from Fatu, as one of the rhinos is named. This latest development is one more huge step in saving this species—and potentially many others—from certain extinction.

The @biorescue_project is a team of scientists and conservationists from @leibnizizw @OlPejeta conservancy @safariparkdvurkralove @kenyawildlifeservice and Wildlife Research and Training Institute (WRTI). Follow @biorescue_project and @amivitale for more information, including how to help.

#Conservation #Kenya #StopPoaching #NorthernWhiteRhinos #rhinos",251.414 Me gusta,2022-12-14T14:30:15.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319932722_924761875597389_8892376884526471601_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=47mKi2kaFEAAX-8QO4R&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzEyNDAwOTIxMDczNDEzOA%3D%3D.2-ccb7-5&oh=00_AfCFi_UkS-deGgOv5-0ZS7iL5I_EABD987ppsiLbj_gl-w&oe=641759A4&_nc_sid=6136e7,imagenpreubaH363-1.jpg,"Photo by National Geographic on December 14, 2022.",363
,,,,,,"Photos by @amivitale | Ever since the last male northern white rhino died in 2018 (and the two remaining females are too old to reproduce), scientists have been working on in vitro solutions in an attempt to resurrect the functionally extinct species.

Now there's breaking news: The @biorescue_project has produced primordial germ cells from northern white rhino stem cells—a world’s first for large mammals. Primordial germ cells are embryonic precursors of sperm and eggs that pass on genetic and epigenetic information from one generation to the next. This paves the way to produce functional gametes (eggs and sperm) from the preserved tissue of other northern white rhinos. If successful, this would boost the availability and genetic diversity of embryos and become a cornerstone for saving the northern white rhinoceros.

The @biorescue_project has already successfully created 22 embryos from oocytes harvested from Fatu, as one of the rhinos is named. This latest development is one more huge step in saving this species—and potentially many others—from certain extinction.

The @biorescue_project is a team of scientists and conservationists from @leibnizizw @OlPejeta conservancy @safariparkdvurkralove @kenyawildlifeservice and Wildlife Research and Training Institute (WRTI). Follow @biorescue_project and @amivitale for more information, including how to help.

#Conservation #Kenya #StopPoaching #NorthernWhiteRhinos #rhinos",251.414 Me gusta,2022-12-14T14:30:15.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/319530369_930807211615975_2143138845876239696_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jSemIHAT4mQAX-ynG6i&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzEyMzk4MDYxNDAyNTI1Nw%3D%3D.2-ccb7-5&oh=00_AfABQH_v40MHv2e41ofIt12106CLo-2yicQDzZkbZquXIw&oe=6416A9FB&_nc_sid=6136e7,imagenpreubaH363-2.jpg,"Photo by National Geographic on December 14, 2022.",363
,,,,,,"Photos by @amivitale | Ever since the last male northern white rhino died in 2018 (and the two remaining females are too old to reproduce), scientists have been working on in vitro solutions in an attempt to resurrect the functionally extinct species.

Now there's breaking news: The @biorescue_project has produced primordial germ cells from northern white rhino stem cells—a world’s first for large mammals. Primordial germ cells are embryonic precursors of sperm and eggs that pass on genetic and epigenetic information from one generation to the next. This paves the way to produce functional gametes (eggs and sperm) from the preserved tissue of other northern white rhinos. If successful, this would boost the availability and genetic diversity of embryos and become a cornerstone for saving the northern white rhinoceros.

The @biorescue_project has already successfully created 22 embryos from oocytes harvested from Fatu, as one of the rhinos is named. This latest development is one more huge step in saving this species—and potentially many others—from certain extinction.

The @biorescue_project is a team of scientists and conservationists from @leibnizizw @OlPejeta conservancy @safariparkdvurkralove @kenyawildlifeservice and Wildlife Research and Training Institute (WRTI). Follow @biorescue_project and @amivitale for more information, including how to help.

#Conservation #Kenya #StopPoaching #NorthernWhiteRhinos #rhinos",251.414 Me gusta,2022-12-14T14:30:15.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320042282_488523673159402_7445901501748213442_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=3IjOufaYQ1UAX_ySzqO&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzEyMzk3ODAzODU4MjA4Mg%3D%3D.2-ccb7-5&oh=00_AfCuUQr1FkAOkYWzfxL-oTcDCeO5P-SRzeS2HFP1HTVYIA&oe=64175926&_nc_sid=6136e7,imagenpreubaH363-3.jpg,"Photo by National Geographic on December 14, 2022.",363
,,,,,,"Photos by @amivitale | Ever since the last male northern white rhino died in 2018 (and the two remaining females are too old to reproduce), scientists have been working on in vitro solutions in an attempt to resurrect the functionally extinct species.

Now there's breaking news: The @biorescue_project has produced primordial germ cells from northern white rhino stem cells—a world’s first for large mammals. Primordial germ cells are embryonic precursors of sperm and eggs that pass on genetic and epigenetic information from one generation to the next. This paves the way to produce functional gametes (eggs and sperm) from the preserved tissue of other northern white rhinos. If successful, this would boost the availability and genetic diversity of embryos and become a cornerstone for saving the northern white rhinoceros.

The @biorescue_project has already successfully created 22 embryos from oocytes harvested from Fatu, as one of the rhinos is named. This latest development is one more huge step in saving this species—and potentially many others—from certain extinction.

The @biorescue_project is a team of scientists and conservationists from @leibnizizw @OlPejeta conservancy @safariparkdvurkralove @kenyawildlifeservice and Wildlife Research and Training Institute (WRTI). Follow @biorescue_project and @amivitale for more information, including how to help.

#Conservation #Kenya #StopPoaching #NorthernWhiteRhinos #rhinos",251.414 Me gusta,2022-12-14T14:30:15.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319513021_557466349536040_5169736510339525446_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AFDBDcmj7TcAX8SzX9y&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MzEyMzk3Njk2NDgxMzE5OA%3D%3D.2-ccb7-5&oh=00_AfDQ_pANy1p8c5x98FftuqFXdk49OWe7xqdMepmlnt2Y4Q&oe=64167D77&_nc_sid=6136e7,imagenpreubaH363-4.jpg,"Photo by National Geographic on December 14, 2022.",363
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photo by @joelsartore | A family of endangered François’ langurs @theomahazoo. Found in southern China and northeastern Vietnam, these monkeys are good jumpers, with a long tail that they use for balance and long, hairless fingers that are used for gripping. When they’re born, infants are bright orange for the first three or four months, allowing them to be highly visible in the thick forest to the multiple females that will care for them, a process known as allomothering. To see more species featured in the Photo Ark, follow me @joelsartore. #langur #francois #monkey #primate #animals #wildlife #studioportrait #familyportrait #animalphotography #wildlifephotography #photography #PhotoArk",184.850 Me gusta,2022-12-13T17:00:09.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319520226_230427302653534_8340743191880691998_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6jBBru938bcAX95kG6w&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MjQ3NDY5Nzc3NDYyMTAxNw%3D%3D.2-ccb7-5&oh=00_AfCM6Vp8AaZCAIpEyNuieoG0inMPDUpcDd4j21pIanSs9A&oe=64175B7A&_nc_sid=6136e7,imagenpreubaH365-1.jpg,"Photo by National Geographic on December 13, 2022.",365
,,,,,,,,,,,,
,,,,,,"Photo by @paoloverzone | Winged goddesses protect each corner of Tutankhamun’s sarcophagus—which, along with his mummy, remains in his tomb in the Valley of the Kings, in Luxor, Egypt. Other Egyptian royals are known to have been buried in the valley, but their graves haven't been located, raising a tantalizing question: Are there more tombs like Tut’s to be discovered?

Read the full story at the link in bio and follow @paoloverzone for more images and stories.",95.338 Me gusta,2022-12-13T14:30:09.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/319633220_845957493189434_7101893022575086501_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=OkJHTbc6J3YAX8w0VeF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MjM5OTIwMjM1NzY4MjEzNA%3D%3D.2-ccb7-5&oh=00_AfCsdFwIWPyVBBZyNL3TPty7WHTWcHDHL_fVL45ps423bQ&oe=6415F406&_nc_sid=6136e7,imagenpreubaH366-1.jpg,"Photo by National Geographic on December 13, 2022.",366
,,,,,,,,,,,,
,,,,,,"Read the full story at the link in bio.

Nearly 40 percent of long COVID patients suffer from the disorienting condition. Destroyed connections between brain cells may be to blame.

Photograph by James Cavallini, Science Source",244.928 Me gusta,2022-12-12T22:00:08.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/319529125_679938583740183_2629459987387717614_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Fx3L_VJyRgsAX-RktZE&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MTkwMDkwOTI3MDEwNTMxMg%3D%3D.2-ccb7-5&oh=00_AfC2_E42PGkjLLfP7qoXwupa1-MQ31jHdzc0UjLUFufbLA&oe=6416B278&_nc_sid=6136e7,imagenpreubaH367-1.jpg,"Photo by National Geographic on December 12, 2022.",367
,,,,,,,,,,,,
,,,,,,"Photo by David Chancellor @chancellordavid | I’ve had a lot of time this past week to sit and think. I’ve been playing hide-and-seek with an Arabian leopard cub in Taif, Saudi Arabia. She’s shy, and something deep inside me hopes that will always be the case.

I’m not a wildlife photographer. I don’t have the patience to sit for hours, days, or months in order to get that shot. What’s brought me here is the birth of this cub and the significance of it in terms of human-wildlife coexistence. I’m here to bear witness to the reinstatement of wildlife and ecosystems that man’s very presence has previously destroyed. A powerful symbol of the restoration and regeneration of the country’s natural landscape is the Arabian leopard. Amal (“hope”) is one of two cubs born recently at the breeding center here in Taif. The goal is that, in the not too distant future, she will contribute to the rewilding of this landscape when these truly majestic cats are reintroduced back into their rightful position as apex predators. A lot of work will need to be done before that happens, but what we see here is an enormously bright light by which progress can be illuminated. To see more follow me @chancellordavid.",156.742 Me gusta,2022-12-12T19:30:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319082312_114210988198412_1538541412673368568_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=pIcOc86Hmv8AX-we0fn&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5MTgyNTQ0Nzg3NzkyMTI4MA%3D%3D.2-ccb7-5&oh=00_AfDvpuRdj_g_OIHN3sEmH5nCQQTsYIlmwrQ0o5JJhOTlEg&oe=64168872&_nc_sid=6136e7,imagenpreubaH368-1.jpg,"Photo by National Geographic on December 12, 2022.",368
